Iteration,Cost,Effectiveness,t_bradyc,t_discountedlifeyear,t_dl_se,t_hyperk,t_hypot,t_lifeyear,t_numberofdeath,t_numberofhfh,t_reimp,t_se,t_walk,profile
78,13721.47423,8.20590235,0,11.22983935,0,0,0,12.00547945,1,1,0,0,1,base
1138,13450.76888,8.236805771,0,11.26703989,0,0,0,12.00547945,1,1,0,0,1,base
1200,11898.02373,8.237028768,0,11.26703989,0,0,0,12.00547945,1,1,0,0,1,base
494,32.63,8.310647415,0,11.35356155,0,0,0,12.00547945,1,0,0,0,1,base
1256,27133.8263,8.306755296,0,11.35356155,0,0,0,12.00547945,1,2,0,0,1,base
667,13701.95831,8.329204966,0,11.37821026,0,0,0,12.00547945,1,1,0,0,1,base
126,12051.36107,8.380692464,0,11.43969276,0,0,0,12.00547945,1,1,0,0,1,base
600,24907.44217,8.389087465,0,11.45196542,0,0,0,12.00547945,1,2,0,0,1,base
1064,32.63,8.40289824,0,11.46423013,0,0,0,12.00547945,1,0,0,0,1,base
638,13336.39731,8.431685296,0,11.50097668,0,0,0,12.00547945,1,1,0,0,1,base
1084,14029.55552,8.431585748,0,11.50097668,0,0,0,12.00547945,1,1,0,0,1,base
1203,25647.12091,8.440144017,0,11.51320967,0,0,0,12.00547945,1,2,0,0,1,base
516,12473.56751,8.462480611,0,11.53765189,0,0,0,12.00547945,1,1,0,0,1,base
1194,24361.98333,8.460773264,0,11.53765189,0,0,0,12.00547945,1,2,0,0,1,base
1083,32.63,8.484700326,0,11.56206245,0,0,0,12.00547945,1,0,0,0,1,base
792,13385.83815,8.492994752,0,11.57425587,0,0,0,12.00547945,1,1,0,0,1,base
1251,38874.76311,8.530153601,0,11.62295052,0,0,0,12.00547945,1,3,0,0,1,base
72,24155.7591,8.552659707,0,11.64725049,0,0,0,12.00547945,1,2,0,0,1,base
791,37297.30931,8.611879356,0,11.7199613,0,0,0,12.00547945,1,3,0,0,1,base
1011,32.63,8.617231097,0,11.7199613,0,0,0,12.00547945,1,0,0,0,1,base
134,38450.54283,8.662556349,0,11.78033739,0,0,0,12.00547945,1,3,0,0,1,base
85,25208.09362,8.684774898,0,11.80443288,0,0,0,12.00547945,1,2,0,0,1,base
484,36003.30884,8.723823272,0,11.85252985,0,0,0,12.00547945,1,3,0,0,1,base
335,14057.5406,8.737117441,0,11.86453452,0,0,0,12.00547945,1,1,0,0,1,base
940,32.63,8.789800441,0,11.92444064,0,0,0,12.00547945,1,0,0,0,1,base
501,13741.01802,8.878853632,0,12.03178035,0,0,0,12.00547945,1,1,0,0,1,base
301,32.63,8.90101772,0,12.05554804,0,0,0,12.00547945,1,0,0,0,1,base
876,12666.74614,8.919387126,0,12.07928467,0,0,0,12.00547945,1,1,0,0,1,base
461,24233.68064,8.958059101,0,12.12666486,0,0,0,12.00547945,1,2,0,0,1,base
509,32.63,8.961534718,0,12.12666486,0,0,0,12.00547945,1,0,0,0,1,base
779,32.63,9.092299989,0,12.27979588,0,0,0,12.00547945,1,0,0,0,1,base
114,51066.85939,9.105045459,0,12.30323882,0,0,0,12.00547945,1,4,0,0,1,base
1025,13886.51189,9.190569488,0,12.39670315,0,0,0,12.00547945,1,1,0,0,1,base
236,32.63,9.252577398,0,12.46647938,0,0,0,12.00547945,1,0,0,0,1,base
603,35613.30656,9.367196272,0,12.60520696,0,0,0,12.00547945,1,3,0,0,1,base
520,25561.87179,9.38855477,0,12.62822161,0,0,0,12.00547945,1,2,0,0,1,base
151,23511.09381,9.428645147,0,12.67415979,0,0,0,12.00547945,1,2,0,0,1,base
38,12551.91077,9.440160912,0,12.68562537,0,0,0,12.00547945,1,1,0,0,1,base
635,49930.0641,9.514225784,0,12.77707741,0,0,0,12.00547945,1,4,0,0,1,base
622,32.63,9.689585856,0,12.9698102,0,0,0,12.00547945,1,0,0,0,1,base
764,24342.57879,9.745262694,0,13.03731551,0,0,0,12.00547945,1,2,0,0,1,base
1032,35361.54107,9.851892309,0,13.16037684,0,0,0,12.00547945,1,3,0,0,1,base
747,47596.50555,10.01670543,0,13.34879379,0,0,0,12.00547945,1,4,0,0,1,base
48,22279.78079,10.07893812,0,13.41478371,0,0,0,12.00547945,1,2,0,0,1,base
574,12659.53817,10.16802711,0,13.51327188,0,0,0,12.00547945,1,1,0,0,1,base
1085,13241.83271,10.18740344,0,13.5350774,0,0,0,12.00547945,1,1,0,0,1,base
167,94123.86581,10.26322015,0,13.63284001,0,0,0,12.00547945,1,7,0,0,1,base
305,32.63,10.276733,0,13.63284001,0,0,0,12.00547945,1,0,0,0,1,base
268,11339.42285,10.38166669,0,13.75152533,0,0,0,12.00547945,1,1,0,0,1,base
408,47614.41935,10.52122483,0,13.9119541,0,0,0,12.00547945,1,4,0,0,1,base
288,62974.64982,10.67275637,0,14.08129005,0,0,0,12.00547945,1,5,0,0,1,base
923,26303.26555,10.7641923,0,14.17573527,0,0,0,12.00547945,1,2,0,0,1,base
497,22271.93986,10.8220947,0,14.23837774,0,0,0,12.00547945,1,2,0,0,1,base
1153,32.63,11.39315757,0,14.85083674,0,0,0,12.00547945,1,0,0,0,1,base
1172,23024.15309,11.97574666,0,15.46711612,0,0,0,12.00547945,1,2,0,0,1,base
890,74494.75117,12.13382677,0,15.63825956,0,0,0,12.00547945,1,6,0,0,1,base
456,85738.56766,13.44342823,0,16.94809574,0,0,0,12.00547945,1,7,0,0,1,base
834,32.63,13.91837331,0,17.39020487,0,0,0,12.00547945,1,0,0,0,1,base
,,,,,,,,3.221917808,1,,,,,Profile_6b
,,,,,,,,42.88219178,1,,,,,Profile_6b
,,,,,,,,8.610958904,1,,,,,Profile_6b
,,,,,,,,19.0630137,1,,,,,Profile_6b
,,,,,,,,25.64109589,1,,,,,Profile_6b
,,,,,,,,6.980821918,1,,,,,Profile_6b
,,,,,,,,15.68767123,1,,,,,Profile_6b
,,,,,,,,45.1260274,1,,,,,Profile_6b
,,,,,,,,0.556164384,1,,,,,Profile_6b
,,,,,,,,29.30410959,1,,,,,Profile_6b
,,,,,,,,34.06027397,1,,,,,Profile_6b
,,,,,,,,2.531506849,1,,,,,Profile_6b
,,,,,,,,7,1,,,,,Profile_6b
,,,,,,,,6.769863014,1,,,,,Profile_6b
,,,,,,,,9.224657534,1,,,,,Profile_6b
,,,,,,,,12.67671233,1,,,,,Profile_6b
,,,,,,,,20.1369863,1,,,,,Profile_6b
,,,,,,,,17.54794521,1,,,,,Profile_6b
,,,,,,,,8.093150685,1,,,,,Profile_6b
,,,,,,,,7.824657534,1,,,,,Profile_6b
,,,,,,,,41.25205479,1,,,,,Profile_6b
,,,,,,,,40.2739726,1,,,,,Profile_6b
,,,,,,,,6.482191781,1,,,,,Profile_6b
,,,,,,,,6.117808219,1,,,,,Profile_6b
,,,,,,,,39.94794521,1,,,,,Profile_6b
,,,,,,,,9.704109589,1,,,,,Profile_6b
,,,,,,,,32.04657534,1,,,,,Profile_6b
,,,,,,,,9.934246575,1,,,,,Profile_6b
,,,,,,,,37.93424658,1,,,,,Profile_6b
,,,,,,,,7.153424658,1,,,,,Profile_6b
,,,,,,,,4.564383562,1,,,,,Profile_6b
,,,,,,,,13.94246575,1,,,,,Profile_6b
,,,,,,,,0.076712329,1,,,,,Profile_6b
,,,,,,,,55.98082192,1,,,,,Profile_6b
,,,,,,,,24.96986301,1,,,,,Profile_6b
,,,,,,,,13.36712329,1,,,,,Profile_6b
,,,,,,,,22.16986301,1,,,,,Profile_6b
,,,,,,,,4.104109589,1,,,,,Profile_6b
,,,,,,,,31.43287671,1,,,,,Profile_6b
,,,,,,,,22.86027397,1,,,,,Profile_6b
,,,,,,,,0.61369863,1,,,,,Profile_6b
,,,,,,,,32.83287671,1,,,,,Profile_6b
,,,,,,,,20.1369863,1,,,,,Profile_6b
,,,,,,,,16.76164384,1,,,,,Profile_6b
,,,,,,,,33.52328767,1,,,,,Profile_6b
,,,,,,,,40.96438356,1,,,,,Profile_6b
,,,,,,,,3.816438356,1,,,,,Profile_6b
,,,,,,,,8.054794521,1,,,,,Profile_6b
,,,,,,,,34.73150685,1,,,,,Profile_6b
,,,,,,,,65.10958904,1,,,,,Profile_6b
,,,,,,,,0.115068493,1,,,,,Profile_6b
,,,,,,,,6.117808219,1,,,,,Profile_6b
,,,,,,,,0.671232877,1,,,,,Profile_6b
,,,,,,,,9.090410959,1,,,,,Profile_6b
,,,,,,,,21.46027397,1,,,,,Profile_6b
,,,,,,,,28.61369863,1,,,,,Profile_6b
,,,,,,,,0.287671233,1,,,,,Profile_6b
,,,,,,,,25.4109589,1,,,,,Profile_6b
,,,,,,,,8.975342466,1,,,,,Profile_6b
,,,,,,,,9.454794521,1,,,,,Profile_6b
,,,,,,,,3.931506849,1,,,,,Profile_6b
,,,,,,,,29.70684932,1,,,,,Profile_6b
,,,,,,,,8.361643836,1,,,,,Profile_6b
,,,,,,,,17.70136986,1,,,,,Profile_6b
,,,,,,,,36.26575342,1,,,,,Profile_6b
,,,,,,,,17.77808219,1,,,,,Profile_6b
,,,,,,,,22.4,1,,,,,Profile_6b
,,,,,,,,19.54246575,1,,,,,Profile_6b
,,,,,,,,3.989041096,1,,,,,Profile_6b
,,,,,,,,4.334246575,1,,,,,Profile_6b
,,,,,,,,16.43561644,1,,,,,Profile_6b
,,,,,,,,5.082191781,1,,,,,Profile_6b
,,,,,,,,10.62465753,1,,,,,Profile_6b
,,,,,,,,3.682191781,1,,,,,Profile_6b
,,,,,,,,38.20273973,1,,,,,Profile_6b
,,,,,,,,3.643835616,1,,,,,Profile_6b
,,,,,,,,26.04383562,1,,,,,Profile_6b
,,,,,,,,23.89589041,1,,,,,Profile_6b
,,,,,,,,26.65753425,1,,,,,Profile_6b
,,,,,,,,19.36986301,1,,,,,Profile_6b
,,,,,,,,7,1,,,,,Profile_6b
,,,,,,,,22.7260274,1,,,,,Profile_6b
,,,,,,,,31.83561644,1,,,,,Profile_6b
,,,,,,,,35.05753425,1,,,,,Profile_6b
,,,,,,,,18.44931507,1,,,,,Profile_6b
,,,,,,,,3.701369863,1,,,,,Profile_6b
,,,,,,,,21.34520548,1,,,,,Profile_6b
,,,,,,,,11.33424658,1,,,,,Profile_6b
,,,,,,,,12.75342466,1,,,,,Profile_6b
,,,,,,,,14.67123288,1,,,,,Profile_6b
,,,,,,,,5.964383562,1,,,,,Profile_6b
,,,,,,,,11.87123288,1,,,,,Profile_6b
,,,,,,,,14.5369863,1,,,,,Profile_6b
,,,,,,,,17.58630137,1,,,,,Profile_6b
,,,,,,,,29.34246575,1,,,,,Profile_6b
,,,,,,,,34.92328767,1,,,,,Profile_6b
,,,,,,,,22.09315068,1,,,,,Profile_6b
,,,,,,,,31.50958904,1,,,,,Profile_6b
,,,,,,,,13.17534247,1,,,,,Profile_6b
,,,,,,,,9.550684932,1,,,,,Profile_6b
,,,,,,,,7,1,,,,,Profile_6b
,,,,,,,,4.794520548,1,,,,,Profile_6b
,,,,,,,,49.17260274,1,,,,,Profile_6b
,,,,,,,,33.63835616,1,,,,,Profile_6b
,,,,,,,,11.58356164,1,,,,,Profile_6b
,,,,,,,,30.62739726,1,,,,,Profile_6b
,,,,,,,,39.77534247,1,,,,,Profile_6b
,,,,,,,,10.93150685,1,,,,,Profile_6b
,,,,,,,,37.45479452,1,,,,,Profile_6b
,,,,,,,,25.7369863,1,,,,,Profile_6b
,,,,,,,,18.71780822,1,,,,,Profile_6b
,,,,,,,,52.79726027,1,,,,,Profile_6b
,,,,,,,,5.005479452,1,,,,,Profile_6b
,,,,,,,,1.515068493,1,,,,,Profile_6b
,,,,,,,,9.665753425,1,,,,,Profile_6b
,,,,,,,,15.64931507,1,,,,,Profile_6b
,,,,,,,,22.95616438,1,,,,,Profile_6b
,,,,,,,,33.40821918,1,,,,,Profile_6b
,,,,,,,,18.12328767,1,,,,,Profile_6b
,,,,,,,,9.62739726,1,,,,,Profile_6b
,,,,,,,,31.37534247,1,,,,,Profile_6b
,,,,,,,,13.76986301,1,,,,,Profile_6b
,,,,,,,,10.20273973,1,,,,,Profile_6b
,,,,,,,,16.78082192,1,,,,,Profile_6b
,,,,,,,,8.016438356,1,,,,,Profile_6b
,,,,,,,,5.408219178,1,,,,,Profile_6b
,,,,,,,,14.01917808,1,,,,,Profile_6b
,,,,,,,,1.073972603,1,,,,,Profile_6b
,,,,,,,,23.53150685,1,,,,,Profile_6b
,,,,,,,,9.991780822,1,,,,,Profile_6b
,,,,,,,,12.00547945,1,,,,,Profile_6b
,,,,,,,,25.06575342,1,,,,,Profile_6b
,,,,,,,,4.909589041,1,,,,,Profile_6b
,,,,,,,,12.25479452,1,,,,,Profile_6b
,,,,,,,,9.780821918,1,,,,,Profile_6b
,,,,,,,,9.857534247,1,,,,,Profile_6b
,,,,,,,,24.06849315,1,,,,,Profile_6b
,,,,,,,,7.556164384,1,,,,,Profile_6b
,,,,,,,,10.29863014,1,,,,,Profile_6b
,,,,,,,,11.39178082,1,,,,,Profile_6b
,,,,,,,,26.8109589,1,,,,,Profile_6b
,,,,,,,,11.56438356,1,,,,,Profile_6b
,,,,,,,,6.117808219,1,,,,,Profile_6b
,,,,,,,,19.33150685,1,,,,,Profile_6b
,,,,,,,,2.876712329,1,,,,,Profile_6b
,,,,,,,,10.10684932,1,,,,,Profile_6b
,,,,,,,,41.61643836,1,,,,,Profile_6b
,,,,,,,,18.35342466,1,,,,,Profile_6b
,,,,,,,,12.48493151,1,,,,,Profile_6b
,,,,,,,,30.97260274,1,,,,,Profile_6b
,,,,,,,,6.731506849,1,,,,,Profile_6b
,,,,,,,,10.50958904,1,,,,,Profile_6b
,,,,,,,,6.501369863,1,,,,,Profile_6b
,,,,,,,,8.342465753,1,,,,,Profile_6b
,,,,,,,,6.04109589,1,,,,,Profile_6b
,,,,,,,,15.34246575,1,,,,,Profile_6b
,,,,,,,,0.901369863,1,,,,,Profile_6b
,,,,,,,,12.67671233,1,,,,,Profile_6b
,,,,,,,,33.44657534,1,,,,,Profile_6b
,,,,,,,,0.421917808,1,,,,,Profile_6b
,,,,,,,,20.61643836,1,,,,,Profile_6b
,,,,,,,,24.93150685,1,,,,,Profile_6b
,,,,,,,,43.6109589,1,,,,,Profile_6b
,,,,,,,,37.66575342,1,,,,,Profile_6b
,,,,,,,,14.30684932,1,,,,,Profile_6b
,,,,,,,,17.85479452,1,,,,,Profile_6b
,,,,,,,,15.84109589,1,,,,,Profile_6b
,,,,,,,,3.528767123,1,,,,,Profile_6b
,,,,,,,,9.723287671,1,,,,,Profile_6b
,,,,,,,,6.04109589,1,,,,,Profile_6b
,,,,,,,,0.076712329,1,,,,,Profile_6b
,,,,,,,,15.47671233,1,,,,,Profile_6b
,,,,,,,,3.720547945,1,,,,,Profile_6b
,,,,,,,,8.246575342,1,,,,,Profile_6b
,,,,,,,,18.02739726,1,,,,,Profile_6b
,,,,,,,,40.10136986,1,,,,,Profile_6b
,,,,,,,,1.917808219,1,,,,,Profile_6b
,,,,,,,,20.1369863,1,,,,,Profile_6b
,,,,,,,,14.13424658,1,,,,,Profile_6b
,,,,,,,,10.04931507,1,,,,,Profile_6b
,,,,,,,,8.265753425,1,,,,,Profile_6b
,,,,,,,,6.942465753,1,,,,,Profile_6b
,,,,,,,,31.47123288,1,,,,,Profile_6b
,,,,,,,,30.91506849,1,,,,,Profile_6b
,,,,,,,,11.56438356,1,,,,,Profile_6b
,,,,,,,,0.632876712,1,,,,,Profile_6b
,,,,,,,,0.057534247,1,,,,,Profile_6b
,,,,,,,,35.57534247,1,,,,,Profile_6b
,,,,,,,,9.62739726,1,,,,,Profile_6b
,,,,,,,,15.9369863,1,,,,,Profile_6b
,,,,,,,,0.767123288,1,,,,,Profile_6b
,,,,,,,,34.38630137,1,,,,,Profile_6b
,,,,,,,,9.857534247,1,,,,,Profile_6b
,,,,,,,,19.00547945,1,,,,,Profile_6b
,,,,,,,,21.57534247,1,,,,,Profile_6b
,,,,,,,,7.517808219,1,,,,,Profile_6b
,,,,,,,,47.31232877,1,,,,,Profile_6b
,,,,,,,,4.161643836,1,,,,,Profile_6b
,,,,,,,,24.37534247,1,,,,,Profile_6b
,,,,,,,,43.28493151,1,,,,,Profile_6b
,,,,,,,,6.060273973,1,,,,,Profile_6b
,,,,,,,,15.30410959,1,,,,,Profile_6b
,,,,,,,,15.86027397,1,,,,,Profile_6b
,,,,,,,,44.12876712,1,,,,,Profile_6b
,,,,,,,,0.498630137,1,,,,,Profile_6b
,,,,,,,,20.27123288,1,,,,,Profile_6b
,,,,,,,,4.698630137,1,,,,,Profile_6b
,,,,,,,,8.706849315,1,,,,,Profile_6b
,,,,,,,,13.4630137,1,,,,,Profile_6b
,,,,,,,,16.72328767,1,,,,,Profile_6b
,,,,,,,,0.402739726,1,,,,,Profile_6b
,,,,,,,,10.79726027,1,,,,,Profile_6b
,,,,,,,,0.364383562,1,,,,,Profile_6b
,,,,,,,,16.28219178,1,,,,,Profile_6b
,,,,,,,,15.49589041,1,,,,,Profile_6b
,,,,,,,,22.16986301,1,,,,,Profile_6b
,,,,,,,,28.95890411,1,,,,,Profile_6b
,,,,,,,,14.44109589,1,,,,,Profile_6b
,,,,,,,,3.432876712,1,,,,,Profile_6b
,,,,,,,,28.67123288,1,,,,,Profile_6b
,,,,,,,,6.578082192,1,,,,,Profile_6b
,,,,,,,,15.28493151,1,,,,,Profile_6b
,,,,,,,,27.73150685,1,,,,,Profile_6b
,,,,,,,,10.49041096,1,,,,,Profile_6b
,,,,,,,,21.67123288,1,,,,,Profile_6b
,,,,,,,,22.57260274,1,,,,,Profile_6b
,,,,,,,,5.331506849,1,,,,,Profile_6b
,,,,,,,,14.11506849,1,,,,,Profile_6b
,,,,,,,,3.816438356,1,,,,,Profile_6b
,,,,,,,,24.20273973,1,,,,,Profile_6b
,,,,,,,,2.684931507,1,,,,,Profile_6b
,,,,,,,,20.69315068,1,,,,,Profile_6b
,,,,,,,,2.62739726,1,,,,,Profile_6b
,,,,,,,,14.51780822,1,,,,,Profile_6b
,,,,,,,,9.128767123,1,,,,,Profile_6b
,,,,,,,,19.86849315,1,,,,,Profile_6b
,,,,,,,,12.61917808,1,,,,,Profile_6b
,,,,,,,,16.62739726,1,,,,,Profile_6b
,,,,,,,,27.27123288,1,,,,,Profile_6b
,,,,,,,,32.56438356,1,,,,,Profile_6b
,,,,,,,,37.01369863,1,,,,,Profile_6b
,,,,,,,,40.96438356,1,,,,,Profile_6b
,,,,,,,,17.85479452,1,,,,,Profile_6b
,,,,,,,,5.484931507,1,,,,,Profile_6b
,,,,,,,,3.049315068,1,,,,,Profile_6b
,,,,,,,,25.29589041,1,,,,,Profile_6b
,,,,,,,,27.94246575,1,,,,,Profile_6b
,,,,,,,,34.65479452,1,,,,,Profile_6b
,,,,,,,,0.95890411,1,,,,,Profile_6b
,,,,,,,,4.736986301,1,,,,,Profile_6b
,,,,,,,,5.638356164,1,,,,,Profile_6b
,,,,,,,,32.54520548,1,,,,,Profile_6b
,,,,,,,,19.96438356,1,,,,,Profile_6b
,,,,,,,,36.9369863,1,,,,,Profile_6b
,,,,,,,,5.197260274,1,,,,,Profile_6b
,,,,,,,,15.84109589,1,,,,,Profile_6b
,,,,,,,,20.52054795,1,,,,,Profile_6b
,,,,,,,,14.42191781,1,,,,,Profile_6b
,,,,,,,,26.3890411,1,,,,,Profile_6b
,,,,,,,,13.44383562,1,,,,,Profile_6b
,,,,,,,,39.71780822,1,,,,,Profile_6b
,,,,,,,,30.64657534,1,,,,,Profile_6b
,,,,,,,,34.25205479,1,,,,,Profile_6b
,,,,,,,,3.893150685,1,,,,,Profile_6b
,,,,,,,,33.69589041,1,,,,,Profile_6b
,,,,,,,,32.94794521,1,,,,,Profile_6b
,,,,,,,,34.38630137,1,,,,,Profile_6b
,,,,,,,,19.77260274,1,,,,,Profile_6b
,,,,,,,,47.35068493,1,,,,,Profile_6b
,,,,,,,,34.55890411,1,,,,,Profile_6b
,,,,,,,,35.30684932,1,,,,,Profile_6b
,,,,,,,,38.29863014,1,,,,,Profile_6b
,,,,,,,,26.13972603,1,,,,,Profile_6b
,,,,,,,,14.5369863,1,,,,,Profile_6b
,,,,,,,,9.780821918,1,,,,,Profile_6b
,,,,,,,,6.04109589,1,,,,,Profile_6b
,,,,,,,,14.38356164,1,,,,,Profile_6b
,,,,,,,,29.1890411,1,,,,,Profile_6b
,,,,,,,,5.254794521,1,,,,,Profile_6b
,,,,,,,,1.265753425,1,,,,,Profile_6b
,,,,,,,,4.449315068,1,,,,,Profile_6b
,,,,,,,,8.553424658,1,,,,,Profile_6b
,,,,,,,,11.27671233,1,,,,,Profile_6b
,,,,,,,,1.476712329,1,,,,,Profile_6b
,,,,,,,,13.84657534,1,,,,,Profile_6b
,,,,,,,,6.367123288,1,,,,,Profile_6b
,,,,,,,,35.19178082,1,,,,,Profile_6b
,,,,,,,,3.509589041,1,,,,,Profile_6b
,,,,,,,,16.85753425,1,,,,,Profile_6b
,,,,,,,,0.997260274,1,,,,,Profile_6b
,,,,,,,,37.39726027,1,,,,,Profile_6b
,,,,,,,,4.967123288,1,,,,,Profile_6b
,,,,,,,,2.18630137,1,,,,,Profile_6b
,,,,,,,,3.336986301,1,,,,,Profile_6b
,,,,,,,,52.16438356,1,,,,,Profile_6b
,,,,,,,,40.13972603,1,,,,,Profile_6b
,,,,,,,,47.6,1,,,,,Profile_6b
,,,,,,,,3.854794521,1,,,,,Profile_6b
,,,,,,,,10.96986301,1,,,,,Profile_6b
,,,,,,,,25.92876712,1,,,,,Profile_6b
,,,,,,,,1.093150685,1,,,,,Profile_6b
,,,,,,,,15.68767123,1,,,,,Profile_6b
,,,,,,,,10.35616438,1,,,,,Profile_6b
,,,,,,,,1.553424658,1,,,,,Profile_6b
,,,,,,,,32.66027397,1,,,,,Profile_6b
,,,,,,,,1.936986301,1,,,,,Profile_6b
,,,,,,,,32.75616438,1,,,,,Profile_6b
,,,,,,,,26.0630137,1,,,,,Profile_6b
,,,,,,,,5.523287671,1,,,,,Profile_6b
,,,,,,,,11.31506849,1,,,,,Profile_6b
,,,,,,,,36.59178082,1,,,,,Profile_6b
,,,,,,,,11.75616438,1,,,,,Profile_6b
,,,,,,,,32.60273973,1,,,,,Profile_6b
,,,,,,,,0.17260274,1,,,,,Profile_6b
,,,,,,,,45.81643836,1,,,,,Profile_6b
,,,,,,,,5.254794521,1,,,,,Profile_6b
,,,,,,,,17.1260274,1,,,,,Profile_6b
,,,,,,,,29.95616438,1,,,,,Profile_6b
,,,,,,,,14.63287671,1,,,,,Profile_6b
,,,,,,,,27.40547945,1,,,,,Profile_6b
,,,,,,,,50.74520548,1,,,,,Profile_6b
,,,,,,,,3.75890411,1,,,,,Profile_6b
,,,,,,,,17.68219178,1,,,,,Profile_6b
,,,,,,,,3.049315068,1,,,,,Profile_6b
,,,,,,,,20.04109589,1,,,,,Profile_6b
,,,,,,,,8.323287671,1,,,,,Profile_6b
,,,,,,,,10.89315068,1,,,,,Profile_6b
,,,,,,,,19.12054795,1,,,,,Profile_6b
,,,,,,,,9.550684932,1,,,,,Profile_6b
,,,,,,,,13.92328767,1,,,,,Profile_6b
,,,,,,,,22.76438356,1,,,,,Profile_6b
,,,,,,,,40.6,1,,,,,Profile_6b
,,,,,,,,1.630136986,1,,,,,Profile_6b
,,,,,,,,9.071232877,1,,,,,Profile_6b
,,,,,,,,12.23561644,1,,,,,Profile_6b
,,,,,,,,5.273972603,1,,,,,Profile_6b
,,,,,,,,2.301369863,1,,,,,Profile_6b
,,,,,,,,4.142465753,1,,,,,Profile_6b
,,,,,,,,0.421917808,1,,,,,Profile_6b
,,,,,,,,31.64383562,1,,,,,Profile_6b
,,,,,,,,15.68767123,1,,,,,Profile_6b
,,,,,,,,16.41643836,1,,,,,Profile_6b
,,,,,,,,9.934246575,1,,,,,Profile_6b
,,,,,,,,36.9369863,1,,,,,Profile_6b
,,,,,,,,28.44109589,1,,,,,Profile_6b
,,,,,,,,29.84109589,1,,,,,Profile_6b
,,,,,,,,8.936986301,1,,,,,Profile_6b
,,,,,,,,14.51780822,1,,,,,Profile_6b
,,,,,,,,8.649315068,1,,,,,Profile_6b
,,,,,,,,5.542465753,1,,,,,Profile_6b
,,,,,,,,0.805479452,1,,,,,Profile_6b
,,,,,,,,28.93972603,1,,,,,Profile_6b
,,,,,,,,19.71506849,1,,,,,Profile_6b
,,,,,,,,25.60273973,1,,,,,Profile_6b
,,,,,,,,31.64383562,1,,,,,Profile_6b
,,,,,,,,28.84383562,1,,,,,Profile_6b
,,,,,,,,43.09315068,1,,,,,Profile_6b
,,,,,,,,8.131506849,1,,,,,Profile_6b
,,,,,,,,23.18630137,1,,,,,Profile_6b
,,,,,,,,32.94794521,1,,,,,Profile_6b
,,,,,,,,14.67123288,1,,,,,Profile_6b
,,,,,,,,8.246575342,1,,,,,Profile_6b
,,,,,,,,17.31780822,1,,,,,Profile_6b
,,,,,,,,0.076712329,1,,,,,Profile_6b
,,,,,,,,21.05753425,1,,,,,Profile_6b
,,,,,,,,8.534246575,1,,,,,Profile_6b
,,,,,,,,49.09589041,1,,,,,Profile_6b
,,,,,,,,36.95616438,1,,,,,Profile_6b
,,,,,,,,24.50958904,1,,,,,Profile_6b
,,,,,,,,1.649315068,1,,,,,Profile_6b
,,,,,,,,37.01369863,1,,,,,Profile_6b
,,,,,,,,48.09863014,1,,,,,Profile_6b
,,,,,,,,19.98356164,1,,,,,Profile_6b
,,,,,,,,4.564383562,1,,,,,Profile_6b
,,,,,,,,15.32328767,1,,,,,Profile_6b
,,,,,,,,32.89041096,1,,,,,Profile_6b
,,,,,,,,2.454794521,1,,,,,Profile_6b
,,,,,,,,19.96438356,1,,,,,Profile_6b
,,,,,,,,11.29589041,1,,,,,Profile_6b
,,,,,,,,38.03013699,1,,,,,Profile_6b
,,,,,,,,24.72054795,1,,,,,Profile_6b
,,,,,,,,21.13424658,1,,,,,Profile_6b
,,,,,,,,1.284931507,1,,,,,Profile_6b
,,,,,,,,6.443835616,1,,,,,Profile_6b
,,,,,,,,43.0739726,1,,,,,Profile_6b
,,,,,,,,10.29863014,1,,,,,Profile_6b
,,,,,,,,33.25479452,1,,,,,Profile_6b
,,,,,,,,44.35890411,1,,,,,Profile_6b
,,,,,,,,19.40821918,1,,,,,Profile_6b
,,,,,,,,2.876712329,1,,,,,Profile_6b
,,,,,,,,18.14246575,1,,,,,Profile_6b
,,,,,,,,10.54794521,1,,,,,Profile_6b
,,,,,,,,14.74794521,1,,,,,Profile_6b
,,,,,,,,4.104109589,1,,,,,Profile_6b
,,,,,,,,34.00273973,1,,,,,Profile_6b
,,,,,,,,28.11506849,1,,,,,Profile_6b
,,,,,,,,0.882191781,1,,,,,Profile_6b
,,,,,,,,14.84383562,1,,,,,Profile_6b
,,,,,,,,18.81369863,1,,,,,Profile_6b
,,,,,,,,4.506849315,1,,,,,Profile_6b
,,,,,,,,32.18082192,1,,,,,Profile_6b
,,,,,,,,41.96164384,1,,,,,Profile_6b
,,,,,,,,3.068493151,1,,,,,Profile_6b
,,,,,,,,8.073972603,1,,,,,Profile_6b
,,,,,,,,12.86849315,1,,,,,Profile_6b
,,,,,,,,45.9890411,1,,,,,Profile_6b
,,,,,,,,41.80821918,1,,,,,Profile_6b
,,,,,,,,17.16438356,1,,,,,Profile_6b
,,,,,,,,13.65479452,1,,,,,Profile_6b
,,,,,,,,12.02465753,1,,,,,Profile_6b
,,,,,,,,39.62191781,1,,,,,Profile_6b
,,,,,,,,24.03013699,1,,,,,Profile_6b
,,,,,,,,11.77534247,1,,,,,Profile_6b
,,,,,,,,16.32054795,1,,,,,Profile_6b
,,,,,,,,34.96164384,1,,,,,Profile_6b
,,,,,,,,8.073972603,1,,,,,Profile_6b
,,,,,,,,50.45753425,1,,,,,Profile_6b
